animal,cluster,seconds,percent
157.1,Freeze,95.0,26.243093922651934
157.1,Sniff,4.0,1.1049723756906076
157.1,Groom,0.0,0.0
157.1,Turn,200.25,55.317679558011044
157.1,Locomotion,55.0,15.193370165745856
157.1,Climb,4.25,1.1740331491712708
157.1,Jump,3.5,0.9668508287292817
