animal,cluster,seconds,percent
128.4,Freeze,130.5,29.292929292929294
128.4,Sniff,126.5,28.39506172839506
128.4,Groom,0.0,0.0
128.4,Turn,156.5,35.1290684624018
128.4,Locomotion,5.75,1.2906846240179575
128.4,Climb,22.25,4.994388327721661
128.4,Jump,4.0,0.8978675645342313
