animal,cluster,seconds,percent
80.3,Freeze,32.75,8.141702921068987
80.3,Sniff,20.0,4.9720323182100685
80.3,Groom,0.0,0.0
80.3,Turn,296.0,73.586078309509
80.3,Locomotion,23.75,5.904288377874456
80.3,Climb,24.5,6.090739589807334
80.3,Jump,5.25,1.305158483530143
