animal,cluster,seconds,percent
40.4,Freeze,68.25,20.252225519287833
40.4,Sniff,2.0,0.5934718100890208
40.4,Groom,3.0,0.8902077151335311
40.4,Turn,170.0,50.445103857566764
40.4,Locomotion,65.75,19.510385756676556
40.4,Climb,22.0,6.528189910979229
40.4,Jump,6.0,1.7804154302670623
