animal_id,group,project,experiment,cluster,time_bin,percentage,seconds,time_min
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_120s,9.600000000000001,120.0,2.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_150s,2.533333333333333,150.0,2.5
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_180s,4.0,180.0,3.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_210s,3.733333333333334,210.0,3.5
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_240s,1.7333333333333334,240.0,4.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_270s,15.866666666666665,270.0,4.5
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_300s,25.333333333333332,300.0,5.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_330s,7.333333333333334,330.0,5.5
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_360s,0.0,360.0,6.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_390s,13.066666666666665,390.0,6.5
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_420s,8.799999999999999,420.0,7.0
15.6,ELS,"Sanguino-Gomez and Krugers, 2024",1,Mix behaviors,t_450s,7.2,450.0,7.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,0.0,30.0,0.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,0.0,60.0,1.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,1.0666666666666669,90.0,1.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,0.0,120.0,2.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,5.866666666666666,150.0,2.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,0.0,180.0,3.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,0.0,210.0,3.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,0.0,240.0,4.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,0.5333333333333333,270.0,4.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,0.0,300.0,5.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,0.5333333333333333,330.0,5.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,0.0,360.0,6.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,0.5333333333333332,390.0,6.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,3.333333333333334,420.0,7.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,2.933333333333333,30.0,0.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,12.4,60.0,1.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,0.0,90.0,1.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,1.7333333333333332,120.0,2.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,3.3333333333333335,150.0,2.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,0.0,180.0,3.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,9.333333333333334,210.0,3.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,19.73333333333333,240.0,4.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,0.0,270.0,4.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,10.666666666666668,300.0,5.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.0,330.0,5.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,23.866666666666667,360.0,6.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,5.333333333333334,390.0,6.5
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,0.0,420.0,7.0
150.3,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,0.0,450.0,7.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,1.2,30.0,0.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,14.000000000000002,60.0,1.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,33.733333333333334,90.0,1.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,0.2666666666666666,120.0,2.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,6.800000000000001,150.0,2.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,16.666666666666668,180.0,3.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,21.2,210.0,3.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,0.7999999999999999,240.0,4.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,0.0,270.0,4.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,1.6,300.0,5.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,13.066666666666666,330.0,5.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,5.466666666666667,360.0,6.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,1.2000000000000002,390.0,6.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,1.4666666666666666,420.0,7.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,0.0,30.0,0.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,0.0,60.0,1.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,0.0,90.0,1.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,3.0666666666666664,120.0,2.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,1.2,150.0,2.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,1.0666666666666669,180.0,3.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,0.0,210.0,3.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,13.066666666666666,240.0,4.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,2.666666666666667,270.0,4.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,22.266666666666666,300.0,5.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.0,330.0,5.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,0.0,360.0,6.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,11.866666666666667,390.0,6.5
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,22.133333333333333,420.0,7.0
150.5,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,18.133333333333333,450.0,7.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,13.200000000000001,30.0,0.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,18.26666666666667,60.0,1.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,10.8,90.0,1.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,34.8,120.0,2.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,19.733333333333334,150.0,2.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,30.533333333333328,180.0,3.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,13.599999999999998,210.0,3.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,10.0,240.0,4.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,4.133333333333334,270.0,4.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,7.466666666666667,300.0,5.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,14.533333333333335,330.0,5.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,11.200000000000001,360.0,6.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,7.6000000000000005,390.0,6.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,22.666666666666668,420.0,7.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,3.333333333333333,30.0,0.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,5.866666666666666,60.0,1.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,21.066666666666663,90.0,1.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,18.666666666666668,120.0,2.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,12.0,150.0,2.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,11.066666666666666,180.0,3.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,6.133333333333333,210.0,3.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,1.3333333333333337,240.0,4.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,2.2666666666666666,270.0,4.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,5.2,300.0,5.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.0,330.0,5.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,10.266666666666667,360.0,6.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,0.0,390.0,6.5
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,1.8666666666666667,420.0,7.0
152.3,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,0.0,450.0,7.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,12.4,30.0,0.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,7.333333333333334,60.0,1.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,21.333333333333332,90.0,1.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,26.4,120.0,2.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,10.4,150.0,2.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,5.733333333333333,180.0,3.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,8.000000000000002,210.0,3.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,7.466666666666668,240.0,4.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,6.0,270.0,4.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,5.2,300.0,5.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,20.133333333333333,330.0,5.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,0.0,360.0,6.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,1.4666666666666666,390.0,6.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,4.4,420.0,7.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,7.066666666666667,30.0,0.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,6.8,60.0,1.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,10.0,90.0,1.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,4.933333333333334,120.0,2.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,0.8,150.0,2.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,10.933333333333334,180.0,3.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,0.0,210.0,3.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,1.866666666666667,240.0,4.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,0.0,270.0,4.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,0.0,300.0,5.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.0,330.0,5.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,0.2666666666666666,360.0,6.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,0.0,390.0,6.5
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,1.0666666666666669,420.0,7.0
152.5,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,7.066666666666667,450.0,7.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,7.066666666666666,30.0,0.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,22.933333333333334,60.0,1.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,0.0,90.0,1.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,4.533333333333333,120.0,2.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,9.066666666666666,150.0,2.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,4.933333333333334,180.0,3.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,1.466666666666667,210.0,3.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,0.0,240.0,4.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,0.0,270.0,4.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,2.9333333333333336,300.0,5.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,3.6,330.0,5.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,5.2,360.0,6.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,0.0,390.0,6.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,7.066666666666667,420.0,7.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,8.266666666666666,450.0,7.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,1.2,30.0,0.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,9.066666666666668,60.0,1.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,4.133333333333333,90.0,1.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,2.0,120.0,2.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,11.466666666666665,150.0,2.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,1.866666666666667,180.0,3.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,1.0666666666666669,210.0,3.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,0.4,240.0,4.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,34.8,270.0,4.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,12.8,300.0,5.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,10.133333333333333,330.0,5.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,0.0,360.0,6.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,0.6666666666666667,390.0,6.5
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,0.0,420.0,7.0
153.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,12.8,450.0,7.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,39.6,30.0,0.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,1.7333333333333332,60.0,1.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,6.933333333333334,90.0,1.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,20.666666666666664,120.0,2.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,14.933333333333335,150.0,2.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,25.46666666666666,180.0,3.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,0.2666666666666666,210.0,3.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,8.266666666666667,240.0,4.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,0.0,270.0,4.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,18.8,300.0,5.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,16.8,330.0,5.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,2.933333333333333,360.0,6.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,1.7333333333333332,390.0,6.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,1.0666666666666669,420.0,7.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,6.0,30.0,0.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,11.466666666666669,60.0,1.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,0.8,90.0,1.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,2.666666666666667,120.0,2.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,3.3333333333333335,150.0,2.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,0.0,180.0,3.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,0.0,210.0,3.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,2.266666666666667,240.0,4.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,4.533333333333333,270.0,4.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,0.0,300.0,5.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.2666666666666666,330.0,5.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,16.000000000000004,360.0,6.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,0.0,390.0,6.5
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,8.266666666666666,420.0,7.0
154.4,ELS,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,14.8,450.0,7.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,33.333333333333336,30.0,0.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,35.2,60.0,1.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,42.93333333333334,90.0,1.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,43.06666666666666,120.0,2.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,20.133333333333333,150.0,2.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,39.86666666666667,180.0,3.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,11.066666666666666,210.0,3.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,25.333333333333336,240.0,4.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,7.866666666666666,270.0,4.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,16.666666666666668,300.0,5.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,0.8,330.0,5.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,14.666666666666668,360.0,6.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,11.066666666666666,390.0,6.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,6.266666666666667,420.0,7.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,20.666666666666668,30.0,0.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,9.866666666666665,60.0,1.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,8.666666666666668,90.0,1.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,11.466666666666667,120.0,2.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,4.266666666666667,150.0,2.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,13.6,180.0,3.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,6.133333333333333,210.0,3.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,6.0,240.0,4.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,18.53333333333333,270.0,4.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,13.866666666666667,300.0,5.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,0.8,330.0,5.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_360s,1.0666666666666669,360.0,6.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_390s,2.4000000000000004,390.0,6.5
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_420s,4.8,420.0,7.0
157.1,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_450s,27.33333333333333,450.0,7.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_030s,24.666666666666668,30.0,0.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_060s,16.8,60.0,1.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_090s,32.800000000000004,90.0,1.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_120s,18.4,120.0,2.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_150s,20.8,150.0,2.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_180s,34.93333333333334,180.0,3.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_210s,17.333333333333336,210.0,3.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_240s,21.466666666666665,240.0,4.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_270s,15.2,270.0,4.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_300s,15.466666666666667,300.0,5.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_330s,0.5333333333333333,330.0,5.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_360s,0.0,360.0,6.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_390s,1.3333333333333335,390.0,6.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_420s,1.0666666666666669,420.0,7.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Inaccurate tracking,t_450s,0.0,450.0,7.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_030s,4.266666666666667,30.0,0.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_060s,5.333333333333333,60.0,1.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_090s,4.266666666666667,90.0,1.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_120s,2.2666666666666666,120.0,2.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_150s,8.933333333333334,150.0,2.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_180s,8.133333333333333,180.0,3.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_210s,6.933333333333334,210.0,3.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_240s,8.533333333333333,240.0,4.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_270s,1.4666666666666668,270.0,4.5
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_300s,0.9333333333333336,300.0,5.0
157.4,Control,"Sanguino-Gomez et al., 2024",3,Mix behaviors,t_330s,4.0,330.0,5.5
