animal,cluster,seconds,percent
69.3,Freeze,60.75,14.944649446494465
69.3,Sniff,10.75,2.6445264452644524
69.3,Groom,0.5,0.12300123001230012
69.3,Turn,278.75,68.57318573185732
69.3,Locomotion,42.25,10.39360393603936
69.3,Climb,7.25,1.7835178351783518
69.3,Jump,6.25,1.5375153751537516
