section,parameter,coef,se,z,p_value,ci_low,ci_high
Euclidean Distance - Combined full dataset,Intercept,-0.14838521808596505,0.12387044837391657,-1.1979065227732764,0.2309534101305465,-0.39116683564766963,0.09439639947573952
Euclidean Distance - Combined full dataset,Stress,0.3355552414067805,0.10413265806198077,3.2223823692952767,0.00127129354412561,0.1314589819908737,0.5396515008226873
Euclidean Distance - Combined full dataset,Dataset covariate,-0.006076949007258081,0.05131342362574286,-0.11842805601085259,0.9057284967156941,-0.1066494112371608,0.09449551322264464
Euclidean Distance - Sanguino-Gomez & Krugers,Intercept,-0.24440052392044329,0.09408875768808903,-2.597552884380178,0.009389066106127336,-0.4288111003392139,-0.059989947501672664
Euclidean Distance - Sanguino-Gomez & Krugers,Stress,0.5154319550612239,0.1306290330343819,3.945768739829536,7.954435963344256e-05,0.2594037549785424,0.7714601551439053
Euclidean Distance - Sanguino-Gomez et al.,Intercept,-0.026087382565209677,0.10723684899418198,-0.24326882792523136,0.8077971508491644,-0.23626774440936668,0.18409297927894733
Euclidean Distance - Sanguino-Gomez et al.,Stress,0.05449787632171921,0.1347486221691348,0.40444106547756864,0.6858884075507805,-0.2096045700961805,0.3186003227396189
