animal,cluster,seconds,percent
69.1,Freeze,85.5,20.32085561497326
69.1,Sniff,13.0,3.0897207367795603
69.1,Groom,0.0,0.0
69.1,Turn,265.25,63.042186571598336
69.1,Locomotion,44.5,10.57635175282234
69.1,Climb,6.25,1.4854426619132501
69.1,Jump,6.25,1.4854426619132501
