animal,cluster,seconds,percent
62.2,Freeze,126.0,29.251305861868833
62.2,Sniff,6.25,1.4509576320371445
62.2,Groom,0.25,0.05803830528148578
62.2,Turn,259.5,60.243760882182244
62.2,Locomotion,20.75,4.81717933836332
62.2,Climb,15.0,3.4822983168891466
62.2,Jump,3.0,0.6964596633778294
