animal,cluster,seconds,percent
56.3,Freeze,106.5,23.355263157894736
56.3,Sniff,12.75,2.7960526315789473
56.3,Groom,0.0,0.0
56.3,Turn,252.25,55.31798245614035
56.3,Locomotion,53.25,11.677631578947368
56.3,Climb,28.25,6.1951754385964914
56.3,Jump,3.0,0.6578947368421052
