animal,cluster,seconds,percent
88.3,Freeze,65.5,14.702581369248035
88.3,Sniff,12.5,2.8058361391694726
88.3,Groom,0.75,0.16835016835016833
88.3,Turn,287.5,64.53423120089786
88.3,Locomotion,51.25,11.503928170594838
88.3,Climb,22.25,4.994388327721661
88.3,Jump,5.75,1.2906846240179575
