animal,cluster,seconds,percent
69.2,Freeze,39.75,10.238248551191242
69.2,Sniff,1.5,0.38634900193174504
69.2,Groom,0.75,0.19317450096587252
69.2,Turn,222.0,57.179652285898264
69.2,Locomotion,72.75,18.737926593689632
69.2,Climb,44.5,11.461687057308435
69.2,Jump,7.0,1.80296200901481
