animal,cluster,seconds,percent
136.5,Freeze,165.5,47.18460441910192
136.5,Sniff,41.75,11.903064861012117
136.5,Groom,0.0,0.0
136.5,Turn,134.75,38.41767640769779
136.5,Locomotion,4.0,1.1404133998574484
136.5,Climb,4.0,1.1404133998574484
136.5,Jump,0.75,0.21382751247327159
