animal,cluster,seconds,percent
161.1,Freeze,173.0,40.06948465547192
161.1,Sniff,2.0,0.4632310364794441
161.1,Groom,0.0,0.0
161.1,Turn,231.5,53.618992472495655
161.1,Locomotion,12.5,2.895193977996526
161.1,Climb,6.25,1.447596988998263
161.1,Jump,6.5,1.5055008685581934
