animal,cluster,seconds,percent
150.5,Freeze,66.5,15.32258064516129
150.5,Sniff,71.75,16.532258064516128
150.5,Groom,0.0,0.0
150.5,Turn,215.0,49.53917050691244
150.5,Locomotion,27.25,6.278801843317973
150.5,Climb,51.0,11.751152073732719
150.5,Jump,2.5,0.5760368663594471
