animal,cluster,seconds,percent
41.4,Freeze,122.25,32.730923694779115
41.4,Sniff,9.0,2.4096385542168677
41.4,Groom,1.25,0.33467202141900937
41.4,Turn,186.25,49.866131191432395
41.4,Locomotion,45.75,12.248995983935743
41.4,Climb,4.5,1.2048192771084338
41.4,Jump,4.5,1.2048192771084338
