animal,cluster,seconds,percent
49.6,Freeze,190.0,42.98642533936652
49.6,Sniff,16.25,3.6764705882352944
49.6,Groom,0.5,0.11312217194570137
49.6,Turn,199.0,45.022624434389144
49.6,Locomotion,21.75,4.920814479638009
49.6,Climb,8.0,1.809954751131222
49.6,Jump,6.5,1.4705882352941175
