animal,cluster,seconds,percent
43.3,Freeze,77.75,18.986568986568987
43.3,Sniff,10.0,2.442002442002442
43.3,Groom,1.0,0.2442002442002442
43.3,Turn,205.5,50.18315018315018
43.3,Locomotion,64.0,15.628815628815628
43.3,Climb,43.25,10.561660561660561
43.3,Jump,8.0,1.9536019536019535
