animal,cluster,seconds,percent
2.4,Freeze,107.0,28.250825082508253
2.4,Sniff,12.25,3.2343234323432344
2.4,Groom,4.25,1.1221122112211221
2.4,Turn,227.5,60.066006600660074
2.4,Locomotion,11.25,2.9702970297029703
2.4,Climb,10.0,2.6402640264026402
2.4,Jump,6.5,1.7161716171617163
