animal,cluster,seconds,percent
54.4,Freeze,159.0,37.5
54.4,Sniff,5.25,1.2382075471698113
54.4,Groom,0.0,0.0
54.4,Turn,236.25,55.719339622641506
54.4,Locomotion,13.75,3.2429245283018866
54.4,Climb,8.25,1.945754716981132
54.4,Jump,1.5,0.3537735849056604
