animal,cluster,seconds,percent
32.2,Freeze,57.25,14.651311580294305
32.2,Sniff,23.25,5.950095969289827
32.2,Groom,6.75,1.727447216890595
32.2,Turn,261.5,66.92258477287268
32.2,Locomotion,14.25,3.6468330134357005
32.2,Climb,19.0,4.862444017914267
32.2,Jump,8.75,2.239283429302623
