animal,cluster,seconds,percent
157.4,Freeze,96.5,23.79778051787916
157.4,Sniff,4.25,1.0480887792848335
157.4,Groom,1.25,0.3082614056720099
157.4,Turn,255.75,63.07028360049321
157.4,Locomotion,18.75,4.623921085080148
157.4,Climb,23.25,5.733662145499383
157.4,Jump,5.75,1.4180024660912454
