animal,cluster,seconds,percent
136.2,Freeze,122.0,27.837992013690815
136.2,Sniff,56.5,12.892184826012551
136.2,Groom,0.0,0.0
136.2,Turn,229.25,52.31032515687393
136.2,Locomotion,6.0,1.3690815744438107
136.2,Climb,23.25,5.305191100969766
136.2,Jump,1.25,0.2852253280091272
