animal,cluster,seconds,percent
54.3,Freeze,88.0,22.60757867694284
54.3,Sniff,14.75,3.7893384714193963
54.3,Groom,2.75,0.7064868336544637
54.3,Turn,208.0,53.43609505459217
54.3,Locomotion,47.25,12.138728323699421
54.3,Climb,24.5,6.294155427103404
54.3,Jump,4.0,1.0276172125883107
