animal,cluster,seconds,percent
154.4,Freeze,122.75,28.48027842227378
154.4,Sniff,9.25,2.1461716937354987
154.4,Groom,0.0,0.0
154.4,Turn,250.75,58.17865429234339
154.4,Locomotion,21.25,4.930394431554524
154.4,Climb,17.75,4.1183294663573085
154.4,Jump,9.25,2.1461716937354987
