animal,cluster,seconds,percent
53.5,Freeze,133.75,32.66178266178266
53.5,Sniff,11.0,2.6862026862026864
53.5,Groom,1.0,0.2442002442002442
53.5,Turn,186.75,45.604395604395606
53.5,Locomotion,51.0,12.454212454212454
53.5,Climb,20.75,5.067155067155067
53.5,Jump,5.25,1.282051282051282
