animal,cluster,seconds,percent
34.5,Freeze,73.75,17.231308411214954
34.5,Sniff,1.75,0.40887850467289716
34.5,Groom,0.25,0.05841121495327102
34.5,Turn,225.75,52.74532710280374
34.5,Locomotion,88.5,20.677570093457945
34.5,Climb,28.5,6.658878504672897
34.5,Jump,9.5,2.219626168224299
