animal,cluster,seconds,percent
69.5,Freeze,81.75,19.326241134751772
69.5,Sniff,6.25,1.4775413711583925
69.5,Groom,0.5,0.1182033096926714
69.5,Turn,264.0,62.4113475177305
69.5,Locomotion,43.75,10.342789598108746
69.5,Climb,23.75,5.614657210401891
69.5,Jump,3.0,0.7092198581560284
