animal,cluster,seconds,percent
137.3,Freeze,45.25,10.628302994715208
137.3,Sniff,81.0,19.025249559600706
137.3,Groom,0.0,0.0
137.3,Turn,238.75,56.077510275983556
137.3,Locomotion,26.75,6.283029947152084
137.3,Climb,32.0,7.516147974163241
137.3,Jump,2.0,0.46975924838520255
