animal,cluster,seconds,percent
158.5,Freeze,144.75,33.429561200923786
158.5,Sniff,6.75,1.558891454965358
158.5,Groom,1.0,0.23094688221709006
158.5,Turn,232.25,53.637413394919164
158.5,Locomotion,15.5,3.5796766743648964
158.5,Climb,23.75,5.484988452655889
158.5,Jump,9.0,2.0785219399538106
