animal,cluster,seconds,percent
26.4,Freeze,140.75,33.02052785923754
26.4,Sniff,3.75,0.8797653958944283
26.4,Groom,0.0,0.0
26.4,Turn,240.0,56.30498533724341
26.4,Locomotion,27.0,6.334310850439882
26.4,Climb,11.75,2.756598240469208
26.4,Jump,3.0,0.7038123167155426
