animal,cluster,seconds,percent
43.5,Freeze,85.75,21.68141592920354
43.5,Sniff,6.25,1.580278128950695
43.5,Groom,0.0,0.0
43.5,Turn,216.0,54.614412136536025
43.5,Locomotion,49.25,12.452591656131478
43.5,Climb,32.25,8.154235145385588
43.5,Jump,6.0,1.5170670037926675
