recording,animal,group,metric,mds1,mds2,dynamics_score,resilient_by_zero,loocv_accuracy
Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,145.5,Control,Transition,0.3408944509206369,0.5276153456092959,-0.04092075383182667,False,0.45121951219512196
Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,146.6,Control,Transition,-0.8542911393629572,-0.8540762227712146,0.05955589537415263,False,0.45121951219512196
Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,147.4,Control,Transition,-0.18077447128695726,-0.5249411344219883,0.004861689592478771,False,0.45121951219512196
Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,148.4,ELS,Transition,0.17370855503432867,-0.4367623076812239,-0.24632362020800175,True,0.45121951219512196
Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.3,ELS,Transition,-0.315979483485323,-1.1697590710210624,-0.011384372938923198,True,0.45121951219512196
Animal_150_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,150.5,ELS,Transition,0.4314973433544208,-0.18643980716285827,-0.3877695334899824,True,0.45121951219512196
Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.3,Control,Transition,0.12252922852270548,-0.21663263603468405,-0.5459445318360265,False,0.45121951219512196
Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,152.5,Control,Transition,-0.7381142307906876,-0.4594522969600001,0.12021923236780778,False,0.45121951219512196
Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,153.4,ELS,Transition,0.8215198726118912,0.9474356708898566,-0.04231568412154973,True,0.45121951219512196
Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,154.4,ELS,Transition,0.45003555721025,0.8159889829707693,-0.018417640045806673,True,0.45121951219512196
Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.1,Control,Transition,-0.10293995638084656,1.2726427387274466,0.05812838490991409,False,0.45121951219512196
Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,157.4,Control,Transition,1.3353326888081516,0.6118131752688939,-0.0791742389444337,False,0.45121951219512196
Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,158.5,Control,Transition,0.7259122828306781,0.8886198894628874,-0.04175500658910314,False,0.45121951219512196
Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.3,ELS,Transition,0.9874438174733132,0.20511224228115946,-0.14074506371492967,True,0.45121951219512196
Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.4,ELS,Transition,0.750033269848958,-0.49928839081771537,-0.19002784569640147,True,0.45121951219512196
Animal_159_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,159.5,ELS,Transition,0.6946764780629989,-0.09636342416825064,-0.24259132447235413,True,0.45121951219512196
Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.1,Control,Transition,0.6097409500348451,0.6751028793577267,-0.060039128858465185,False,0.45121951219512196
Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,161.3,Control,Transition,0.47442514913604633,0.16446507350788267,-0.24913091355600595,False,0.45121951219512196
Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.4,Control,Transition,-0.6884417046796814,0.89056372968075,0.12524929583511352,False,0.45121951219512196
Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,40.6,Control,Transition,-0.8109277148341929,-0.035346855470655955,0.18774529897662198,False,0.45121951219512196
Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.4,Control,Transition,-0.3250967202132957,-0.16780245736905897,0.31604180217856737,False,0.45121951219512196
Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.5,Control,Transition,-0.7801968689302146,-0.2969769484057434,0.1516990826550161,False,0.45121951219512196
Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,41.6,Control,Transition,-0.24526077281326414,0.73172090231005,0.13722554356042505,False,0.45121951219512196
Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.3,ELS,Transition,-0.25116760653316766,0.2764536049069015,0.3756635267832904,False,0.45121951219512196
Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,43.5,ELS,Transition,0.12349897091094567,-0.6302442884195215,-0.13678105979321267,True,0.45121951219512196
Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,47.5,Control,Transition,0.05535882103454607,0.6150162040739048,0.0815913328238199,False,0.45121951219512196
Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.5,ELS,Transition,-0.4284873207733083,0.24500901250695983,0.3203311392903336,False,0.45121951219512196
Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,49.6,ELS,Transition,-0.9801521861150515,-0.7771430205202141,0.0707579441555847,False,0.45121951219512196
Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,50.5,Control,Transition,0.31640023279826734,-0.6787974119530095,-0.16524906295250633,False,0.45121951219512196
Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,53.5,Control,Transition,-0.3317356401513712,-0.5243493222622783,0.06546493795599813,False,0.45121951219512196
Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.3,Control,Transition,-0.16796140201626572,-0.30732836790003915,0.10112335082584348,False,0.45121951219512196
Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.4,Control,Transition,0.2894580936886918,-0.23808624529475708,-0.4724065458973722,False,0.45121951219512196
Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,54.6,Control,Transition,0.28286638770700623,-0.3300970627254519,-0.3660877876199015,False,0.45121951219512196
Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.3,ELS,Transition,-0.6887038327229763,0.4774787520676991,0.18906262884646247,False,0.45121951219512196
Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,55.5,ELS,Transition,-0.8265411370687347,0.05575049048058528,0.1906668066367047,False,0.45121951219512196
Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,56.3,ELS,Transition,0.21631861614775538,-0.5089264478574503,-0.21576038305643747,True,0.45121951219512196
Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,58.5,Control,Transition,-0.757755492548477,0.4217679098664082,0.18653969817965915,False,0.45121951219512196
Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.1,Control,Transition,-0.13692862763932473,0.19920308902741285,0.5173165031972671,False,0.45121951219512196
Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.2,Control,Transition,-0.8604313080016665,-0.16832655279297654,0.16218950870860002,False,0.45121951219512196
Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.3,Control,Transition,0.29029106855680187,0.9864630320141912,0.017515360981767803,False,0.45121951219512196
Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.4,Control,Transition,-0.8501797601913963,-0.31137848277421726,0.1412378990028664,False,0.45121951219512196
Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,62.5,Control,Transition,0.05506040620518504,-0.4521716683889033,-0.16219728463658525,False,0.45121951219512196
Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,63.3,ELS,Transition,0.1760284240437723,0.4929159132865018,0.02426704197827352,False,0.45121951219512196
Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,68.1,Control,Transition,0.3385334118168525,0.1987546238174633,-0.23924961380090973,False,0.45121951219512196
Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.1,ELS,Transition,0.40727688643284776,-0.4473628978226386,-0.2625281626099805,True,0.45121951219512196
Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.2,ELS,Transition,-0.44619692000810757,-0.18872459901665828,0.25453389074843286,False,0.45121951219512196
Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.3,ELS,Transition,-0.3805248571133661,-0.7289173567243619,0.030581083850446174,False,0.45121951219512196
Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,69.5,ELS,Transition,-0.6880583603495686,0.3361162992781247,0.21191857126338992,False,0.45121951219512196
Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,73.1,ELS,Transition,0.3893741322213269,-0.028666388651377585,-0.43753757809860794,True,0.45121951219512196
Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,73.4,ELS,Transition,-0.8163000779364177,0.6867738746402385,0.14553158649360304,False,0.45121951219512196
Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,74.1,Control,Transition,0.5330285272596275,0.10048066987401039,-0.26486543345679325,False,0.45121951219512196
Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,75.1,ELS,Transition,-0.7755562040581159,0.18326791318024532,0.20401461991312925,False,0.45121951219512196
Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,80.3,Control,Transition,0.24763228629706857,0.07540955777490702,-0.47489542761711423,False,0.45121951219512196
Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,88.2,ELS,Transition,0.45800722043600367,-0.07724675758178359,-0.37764093402147414,True,0.45121951219512196
Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,88.3,ELS,Transition,-0.28446754429212784,0.0097011304328764,0.5357765133476144,False,0.45121951219512196
