animal,cluster,seconds,percent
146.6,Freeze,198.5,46.78845020624632
146.6,Sniff,10.25,2.4160282852091925
146.6,Groom,0.25,0.05892751915144372
146.6,Turn,191.75,45.19740718915733
146.6,Locomotion,14.0,3.2999410724808484
146.6,Climb,2.75,0.648202710665881
146.6,Jump,6.75,1.5910430170889804
