animal,cluster,seconds,percent
134.2,Freeze,138.0,33.13325330132052
134.2,Sniff,3.5,0.8403361344537815
134.2,Groom,0.5,0.12004801920768307
134.2,Turn,215.5,51.7406962785114
134.2,Locomotion,38.5,9.243697478991598
134.2,Climb,10.75,2.581032412965186
134.2,Jump,9.75,2.34093637454982
