animal,cluster,seconds,percent
75.1,Freeze,48.0,11.462686567164178
75.1,Sniff,24.75,5.91044776119403
75.1,Groom,0.25,0.05970149253731343
75.1,Turn,229.0,54.6865671641791
75.1,Locomotion,54.0,12.895522388059701
75.1,Climb,58.75,14.029850746268657
75.1,Jump,4.0,0.9552238805970149
