animal,cluster,seconds,percent
55.5,Freeze,33.75,8.99400399733511
55.5,Sniff,10.75,2.8647568287808127
55.5,Groom,0.25,0.06662225183211193
55.5,Turn,242.75,64.69020652898068
55.5,Locomotion,64.25,17.121918720852765
55.5,Climb,19.75,5.263157894736842
55.5,Jump,3.75,0.9993337774816788
