animal,cluster,seconds,percent
152.3,Freeze,110.25,26.25
152.3,Sniff,2.5,0.5952380952380952
152.3,Groom,0.0,0.0
152.3,Turn,206.5,49.166666666666664
152.3,Locomotion,75.75,18.035714285714285
152.3,Climb,19.0,4.523809523809524
152.3,Jump,6.0,1.4285714285714286
