animal,cluster,seconds,percent
55.3,Freeze,70.25,18.02437459910199
55.3,Sniff,6.25,1.603592046183451
55.3,Groom,0.5,0.12828736369467605
55.3,Turn,210.75,54.07312379730597
55.3,Locomotion,66.25,16.99807568954458
55.3,Climb,28.0,7.184092366901861
55.3,Jump,7.75,1.9884541372674793
