animal,cluster,seconds,percent
62.1,Freeze,57.0,15.595075239398085
62.1,Sniff,7.5,2.0519835841313268
62.1,Groom,1.5,0.4103967168262654
62.1,Turn,191.5,52.39398084815321
62.1,Locomotion,57.5,15.731874145006842
62.1,Climb,42.0,11.49110807113543
62.1,Jump,8.5,2.3255813953488373
